"_id","_labels","ark","controle","degre","edition","etab","initId","issn","latitude","longitude","name","number","ppn","rcr","titre","url","_start","_end","_type","etat_de_collection"
"2527",":SudocUnica","","","1","","","2527","0826-5909","","","","","039794210","","Raddle moon","",,,,
"2528",":SudocUnica","","","1","","","2528","2078-2985","","","","","130993638","","E zou qué n'i' ague !","",,,,
"2529",":SudocUnica","","","1","","","2529","1272-1468","","","","","013720929","","L'Album","",,,,
"2530",":SudocUnica","","","1","","","2530","0390-6515","","","","","071426744","","Libro italiano nel mondo","",,,,
"2531",":SudocUnica","","","1","","","2531","","","","","","130068934","","La voix libre","",,,,
"2532",":SudocUnica","","","1","","","2532","2022-3412","","","","","095117474","","Feuillets de la Résurrection","",,,,
"2533",":SudocUnica","","","1","","","2533","0872-3672","","","","","096688548","","Boletim da Sociedade Portuguesa de Matemática","",,,,
"2534",":SudocUnica","","","1","","","2534","0260-8049","","","","","133909506","","Shearsman","",,,,
"2535",":SudocUnica","","","1","","","2535","","","","","","144370409","","Le Neochorisme","",,,,
"2536",":SudocUnica","","","1","","","2536","","","","","","144241773","","Le Coup de fouet","",,,,
"2537",":SudocUnica","","","1","","","2537","1355-1973","","","","","038266792","","Corona","",,,,
"2538",":SudocUnica","","","1","","","2538","0454-5761","","","","","032916574","","Kulchur","",,,,
"2539",":SudocUnica","","","1","","","2539","","","","","","036208507","","Cámara de comercio e industria de Madrid","",,,,
"2540",":SudocUnica","","","1","","","2540","","","","","","147812372","","Bulletin de l'Union artistique, sportive et de tir de la Guinée française","",,,,
"2541",":SudocUnica","","","1","","","2541","","","","","","147604664","","A Critical assembling","",,,,
"2542",":SudocUnica","","","1","","","2542","","","","","","147803365","","Fivondronana","",,,,
"2543",":SudocUnica","","","1","","","2543","","","","","","147813573","","Bulletin de la Côte d'Ivoire","",,,,
"2544",":SudocUnica","","","1","","","2544","","","","","","147600456","","Cello-entry","",,,,
"2545",":SudocUnica","","","1","","","2545","","","","","","147811600","","Ny Bulletin' ny Société [""ou"" Bulletin de la Société] mutuelle du corps médical malgache","",,,,
"2546",":SudocUnica","","","1","","","2546","","","","","","147604915","","Cuadernos australes","",,,,
"2547",":SudocUnica","","","1","","","2547","","","","","","147606187","","Curricle patterns","",,,,
"2548",":SudocUnica","","","1","","","2548","","","","","","147621178","","Dark ages clasp the daisy root","",,,,
"2549",":SudocUnica","","","1","","","2549","","","","","","147802261","","L'Eclair","",,,,
"2550",":SudocUnica","","","1","","","2550","","","","","","147812577","","Bulletin de l'Association des Colons du Cameroun (Ascocam)","",,,,
"2551",":SudocUnica","","","1","","","2551","","","","","","147614678","","Scouts musulmans algériens","",,,,
"2552",":SudocUnica","","","1","","","2552","","","","","","147803632","","Le Coopérateur africain","",,,,
"2553",":SudocUnica","","","1","","","2553","","","","","","147596769","","Baldus","",,,,
"2554",":SudocUnica","","","1","","","2554","","","","","","14760074X","","Cervo volante","",,,,
"2555",":SudocUnica","","","1","","","2555","","","","","","147803748","","Coopération pédagogique de l'A.O.F.","",,,,
"2556",":SudocUnica","","","1","","","2556","","","","","","147808995","","Bulletin municipal de Diégo-Suarez","",,,,
"2557",":SudocUnica","","","1","","","2557","","","","","","147810809","","Bulletin de liaison du Syndicat chrétien d'employés, techniciens et agents de maîtrise-S.C.E.T.A.M","",,,,
"2558",":SudocUnica","","","1","","","2558","","","","","","147811880","","Bulletin du Syndicat des enseignants du Togo","",,,,
"2559",":SudocUnica","","","1","","","2559","","","","","","147813883","","Bulletin de l'enseignement du Soudan","",,,,
"2560",":SudocUnica","","","1","","","2560","","","","","","147815126","","Au service de la vie","",,,,
"2561",":SudocUnica","","","1","","","2561","","","","","","147596866","","Black bread","",,,,
"2562",":SudocUnica","","","1","","","2562","","","","","","147810124","","Bulletin territorial de l'enseignement Sénégal-Mauritanie","",,,,
"2563",":SudocUnica","","","1","","","2563","","","","","","147904838","","Khalyasṭre","",,,,
"2564",":SudocUnica","","","1","","","2564","2389-3745","","","","","147904994","","King kong international","",,,,
"2565",":SudocUnica","","","1","","","2565","","","","","","147605261","","Cups","",,,,
"2566",":SudocUnica","","","1","","","2566","","","","","","147802725","","Ensemble","",,,,
"2567",":SudocUnica","","","1","","","2567","","","","","","147812119","","Bulletin de l'U.N.C. Section [""puis"" Groupe] de la Martinique","",,,,
"2568",":SudocUnica","","","1","","","2568","","","","","","147598265","","Cahiers de Jerusalem","",,,,
"2569",":SudocUnica","","","1","","","2569","","","","","","147841240","","Impercipient lecture series","",,,,
"2570",":SudocUnica","","","1","","","2570","","","","","","147613930","","Revue militaire de l'A.E.F","",,,,
"2571",":SudocUnica","","","1","","","2571","","","","","","147840953","","Hot bird mfg","",,,,
"2572",":SudocUnica","","","1","","","2572","","","","","","147601495","","Children teething","",,,,
"2573",":SudocUnica","","","1","","","2573","","","","","","147904323","","Jáma revue","",,,,
"2574",":SudocUnica","","","1","","","2574","","","","","","147905095","","Kumanitu","",,,,
"2575",":SudocUnica","","","1","","","2575","1737-2100","","","","","078573629","","Feuille d'informations commerciales de la Direction générale de l'agriculture, du commerce et de la colonisation de Tunisie","",,,,
"2576",":SudocUnica","","","1","","","2576","","","","","","147624266","","Explosive magazine","",,,,
"2577",":SudocUnica","","","1","","","2577","","","","","","147631556","","La Nouvelle","",,,,
"2578",":SudocUnica","","","1","","","2578","","","","","","14762455X","","Factotumbook","",,,,
"2579",":SudocUnica","","","1","","","2579","","","","","","147631688","","Petites nouvelles","",,,,
"2580",":SudocUnica","","","1","","","2580","","","","","","147631955","","Jeune Afrique","",,,,
"2581",":SudocUnica","","","1","","","2581","","","","","","147632048","","Jeunesse-liaison","",,,,
"2582",":SudocUnica","","","1","","","2582","","","","","","147625785","","The genre of silence","",,,,
"2583",":SudocUnica","","","1","","","2583","","","","","","147632137","","Journal des villages du Nyong et Sanaga","",,,,
"2584",":SudocUnica","","","1","","","2584","","","","","","147624932","","Faucheuse","",,,,
"2585",":SudocUnica","","","1","","","2585","","","","","","147632226","","Lettre de la province","",,,,
"2586",":SudocUnica","","","1","","","2586","","","","","","147630657","","Madéconomique","",,,,
"2587",":SudocUnica","","","1","","","2587","","","","","","147625238","","Fruit cup","",,,,
"2588",":SudocUnica","","","1","","","2588","","","","","","147631114","","Messages","",,,,
"2589",":SudocUnica","","","1","","","2589","","","","","","146378008","","Bulletin du Syndicat des producteurs de rhum des Antilles","",,,,
"2590",":SudocUnica","","","1","","","2590","","","","","","14638301X","","Unité togolaise","",,,,
"2591",":SudocUnica","","","1","","","2591","","","","","","146384598","","Le Semeur","",,,,
"2592",":SudocUnica","","","1","","","2592","","","","","","146383087","","Vers l'Islam","",,,,
"2593",":SudocUnica","","","1","","","2593","","","","","","146383141","","La Vie chrétienne","",,,,
"2594",":SudocUnica","","","1","","","2594","","","","","","146384733","","S.I.C.A.M.","",,,,
"2595",":SudocUnica","","","1","","","2595","","","","","","235273546","","Pelagos","",,,,
"2596",":SudocUnica","","","1","","","2596","1210-7085","","","","","03652400X","","Bezpečnost jaderné energie","",,,,
"2597",":SudocUnica","","","1","","","2597","2572-2719","","","","","036185493","","Beyond Baroque","",,,,
"2598",":SudocUnica","","","1","","","2598","","","","","","03618991X","","Bilderhefte der Staatlichen Museen Berlin","",,,,
"2599",":SudocUnica","","","1","","","2599","","","","","","145411303","","Union coloniale française. Compte-rendu des travaux de la Section de l'Afrique équatoriale française","",,,,
"2600",":SudocUnica","","","1","","","2600","","","","","","145411354","","Union coloniale française. Compte-rendu des travaux de la Section du Togo-Cameroun","",,,,
"2601",":SudocUnica","","","1","","","2601","","","","","","145683982","","Annuaire de l'Île de Nossi-Bé","",,,,
"2602",":SudocUnica","","","1","","","2602","","","","","","145677893","","Annuaire statistique de Madagascar","",,,,
"2603",":SudocUnica","","","1","","","2603","","","","","","145687406","","Annuaire du Cameroun","",,,,
"2604",":SudocUnica","","","1","","","2604","","","","","","14567973X","","Annuaire statistique de l'Oubangui-Chari","",,,,
"2605",":SudocUnica","","","1","","","2605","","","","","","145654281","","Annuaire spécial du département d'Oran","",,,,
"2606",":SudocUnica","","","1","","","2606","","","","","","036200107","","Bulletin de l'Association des chefs de comptabilité du Maroc","",,,,
"2607",":SudocUnica","","","1","","","2607","","","","","","036199176","","Bulletin Alucam","",,,,
"2608",":SudocUnica","","","1","","","2608","","","","","","036200441","","Bulletin de la Chambre de commerce, d'agriculture et d'industrie de Brazzaville","",,,,
"2609",":SudocUnica","","","1","","","2609","","","","","","036200409","","Bulletin de la Chambre de commerce, d'agriculture et d'industrie de Bamako","",,,,
"2610",":SudocUnica","","","1","","","2610","1347-5460","","","","","069623899","","ISIJ international","",,,,
"2611",":SudocUnica","","","1","","","2611","","","","","","149773927","","Le Populaire de la Guadeloupe","",,,,
"2612",":SudocUnica","","","1","","","2612","","","","","","149783507","","Le Trait d'Union","",,,,
"2613",":SudocUnica","","","1","","","2613","","","","","","145197352","","A.C.A.T. Automobile-club Annam-Tonkin","",,,,
"2614",":SudocUnica","","","1","","","2614","","","","","","145226239","","Bulletin de la Section d'Oran. Syndicat national des instituteurs et institutrices de France et des colonies","",,,,
"2615",":SudocUnica","","","1","","","2615","","","","","","145266907","","Cahiers algériens","",,,,
"2616",":SudocUnica","","","1","","","2616","","","","","","145183904","","Bulletin de la Société mauricienne de colonisation à Madagascar","",,,,
"2617",":SudocUnica","","","1","","","2617","","","","","","145226522","","Bulletin du Syndicat professionnel des journalistes algériens","",,,,
"2618",":SudocUnica","","","1","","","2618","1078-4845","","","","","094061750","","Bulletin of primitive technology","",,,,
"2619",":SudocUnica","","","1","","","2619","1084-9319","","","","","094088993","","Poetry project","",,,,
"2620",":SudocUnica","","","1","","","2620","0017-6362","","","","","092957862","","Habit","",,,,
"2621",":SudocUnica","","","1","","","2621","1111-8474","","","","","083080384","","Echo musical de l'Afrique du nord","",,,,
"2622",":SudocUnica","","","1","","","2622","1112-0029","","","","","083080465","","Le Débitant enchainé","",,,,
"2623",":SudocUnica","","","1","","","2623","1112-1386","","","","","08308052X","","L'Echo de Bougie","",,,,
"2624",":SudocUnica","","","1","","","2624","1112-1572","","","","","083080635","","Honneur et patrie","",,,,
"2625",":SudocUnica","","","1","","","2625","1112-1785","","","","","083080791","","L'Algérie maritime","",,,,
"2626",":SudocUnica","","","1","","","2626","0306-8870","","","","","093261691","","The Ark","",,,,
"2627",":SudocUnica","","","1","","","2627","0736-4628","","","","","093417144","","Quarry west","",,,,
"2628",":SudocUnica","","","1","","","2628","0740-7823","","","","","093448414","","Exquisite corpse","",,,,
"2629",":SudocUnica","","","1","","","2629","0893-3103","","","","","093729510","","The Quarterly","",,,,
"2630",":SudocUnica","","","1","","","2630","1567-6625","","","","","089950216","","Poe͏̈zietijdschrift Zanzibar","",,,,
"2631",":SudocUnica","","","1","","","2631","2040-8307","","","","","146070518","","Journal of the Académie Internationale de la Pipe","",,,,
"2632",":SudocUnica","","","1","","","2632","0191-0221","","","","","039142647","","Martindale-Hubbell law directory","",,,,
"2633",":SudocUnica","","","1","","","2633","0257-2672","","","","","03929045X","","Résolutions et autres décisions","",,,,
"2634",":SudocUnica","","","2","","","2634","2429-0742","","","","","188586563","","Le Cri d'alarme","",,,,
"2635",":SudocUnica","","","1","","","2635","1090-2635","","","","","094100748","","The INA quarterly","",,,,
"2636",":SudocUnica","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","1","","","2636","0767-2446","","","","","221183647","","Almanach ... des vacances","",,,,
"2637",":SudocUnica","","","1","","","2637","","","","","","140551239","","Association amicale des anciens élèves de l'Ecole municipale professionnelle d'Avignon. Bulletin technique et administratif","",,,,
"2638",":SudocUnica","","","1","","","2638","0254-4385","","","","","037184628","","Buletinul Universitătii din Galati","",,,,
"2639",":SudocUnica","","","1","","","2639","","","","","","236849824","","Here and there","",,,,
"2640",":SudocUnica","","","1","","","2640","1721-4106","","","","","069616248","","Which","",,,,
"2641",":SudocUnica","","","1","","","2641","","","","","","149344376","","Le Trait d'union","",,,,
"2642",":SudocUnica","","","1","","","2642","","","","","","149356455","","Le Progrès de Sétif","",,,,
"2643",":SudocUnica","","","1","","","2643","","","","","","139544801","","La Science industrielle","",,,,
"2644",":SudocUnica","","","1","","","2644","","","","","","139545042","","La Loi divine","",,,,
"2645",":SudocUnica","","","1","","","2645","","","","","","139514058","","The Literary year-book","",,,,
"2646",":SudocUnica","","","1","","","2646","","","","","","139506861","","Le Portique","",,,,
"2647",":SudocUnica","","","1","","","2647","","","","","","139515968","","La Science libre","",,,,
"2648",":SudocUnica","","","1","","","2648","","","","","","139527311","","Feuilleton des lois et actes du gouvernement","",,,,
"2649",":SudocUnica","","","1","","","2649","","","","","","139500790","","Circulaire privée de J. Lavello... Commerce, cargaisons flottantes","",,,,
"2650",":SudocUnica","","","1","","","2650","","","","","","139592024","","Annuaire des prisonniers de guerre des Bouches-du-Rhône membres de l'Association départementale des prisonniers de guerre","",,,,
"2651",":SudocUnica","","","1","","","2651","","","","","","225361418","","La revue algérienne de  l'automobile, de l'aviation et du tourisme","",,,,
"2652",":SudocUnica","","","1","","","2652","0330-5821","","","","","048672734","","Mawārid","",,,,
"2653",":SudocUnica","","","1","","","2653","1365-4721","","","","","03677393X","","Guide to worldwide shipbuilding repair & maintenance","",,,,
"2654",":SudocUnica","","","1","","","2654","","","","","","223959731","","Foto magazine","",,,,
"2655",":SudocUnica","","","1","","","2655","0165-3083","","","","","074353624","","Eigen huis & interieur","",,,,
"2656",":SudocUnica","","","1","","","2656","1120-2394","","","","","104829192","","K","",,,,
"2657",":SudocUnica","","","1","","","2657","1356-9732","","","","","109987012","","Newsletter of the Society for Nautical Research","",,,,
"2658",":SudocUnica","","","1","","","2658","2109-991X","","","","","146435125","","Marseille, d'hier à aujourd'hui","",,,,
"2659",":SudocUnica","","","1","","","2659","1081-6259","","","","","040334783","","Theological forum","",,,,
"2660",":SudocUnica","","","1","","","2660","","","","","","223317756","","Le 8ème arrt","",,,,
"2661",":SudocUnica","","","1","","","2661","1881-4042","","","","","116872594","","COE lecture note, Kyushu University","",,,,
"2662",":SudocUnica","","","2","","","2662","1963-9554","","","","","124279376","","Le Courrier de Provence","",,,,
"2663",":SudocUnica","","","1","","","2663","1825-8735","","","","","090111788","","Alpinista","",,,,
"2664",":SudocUnica","","","1","","","2664","1531-0795","","","","","146768019","","Chase park","",,,,
"2665",":SudocUnica","","","1","","","2665","","","","","","149355599","","Journal officiel du Gabon-Congo","",,,,
"2666",":SudocUnica","","","1","","","2666","1916-3037","","","","","143831062","","OVNI","",,,,
"2667",":SudocUnica","","","1","","","2667","","","","","","149789971","","Radio Pacifique","",,,,
"2668",":SudocUnica","","","1","","","2668","1136-4807","","","","","03632650X","","P.O. Box","",,,,
"2669",":SudocUnica","","","1","","","2669","2021-6890","","","","","081609833","","L'Abeille du Mont-d'Or","",,,,
"2670",":SudocUnica","","","1","","","2670","1762-8504","","","","","076268977","","Vies de famille","",,,,
"2671",":SudocUnica","","","1","","","2671","2015-626X","","","","","039064379","","Les Actualites diplomatiques et coloniales","",,,,
"2672",":SudocUnica","","","1","","","2672","","","","","","149858884","","Le Périscope","",,,,
"2673",":SudocUnica","","","1","","","2673","","","","","","149858760","","L'École dahoméenne","",,,,
"2674",":SudocUnica","","","1","","","2674","","","","","","14985899X","","La Presse Porto-novienne dite iweajase","",,,,
"2675",":SudocUnica","","","1","","","2675","","","","","","168124963","","Paris Océan Méditerranée","",,,,
"2676",":SudocUnica","","","1","","","2676","1071-3190","","","","","048707171","","Bee culture","",,,,
"2677",":SudocUnica","","","1","","","2677","","","","","","14978676X","","La Voix de la Guyane","",,,,
"2678",":SudocUnica","","","1","","","2678","1618-8721","","","","","067796079","","Dgg-Journal","",,,,
"2679",":SudocUnica","","","2","","","2679","2019-7098","","","","","045112622","","Le Moniteur des théâtres, des concerts et des fêtes","",,,,
"2680",":SudocUnica","","","1","","","2680","1768-2185","","","","","082554897","","Les Cahiers de Haute-Provence","",,,,
"2681",":SudocUnica","","","1","","","2681","","","","","","149858965","","Le Phare du Dahomey","",,,,
"2682",":SudocUnica","","","1","","","2682","","","","","","150243081","","Nouvelles et informations d'Algérie","",,,,
"2683",":SudocUnica","","","1","","","2683","1160-3151","","","","","039945200","","Art collection international","",,,,
"2684",":SudocUnica","","","1","","","2684","1696-7976","","","","","077556763","","Cuadernos del Archivo Central de Ceuta","",,,,
"2685",":SudocUnica","","","1","","","2685","","","","","","149791038","","Réveil bônois","",,,,
"2686",":SudocUnica","","","2","","","2686","1955-348X","","","","","15059822X","","Le Rappel marseillais","",,,,
"2687",":SudocUnica","","","1","","","2687","0788-6950","","","","","150504802","","Geografiska föreningens tidskrift","",,,,
"2688",":SudocUnica","","","1","","","2688","","","","","","149774389","","Gazette de la Guadeloupe","",,,,
"2689",":SudocUnica","","","2","","","2689","2077-4702","","","","","140290613","","La Petite Tunisie","",,,,
"2690",":SudocUnica","","","1","","","2690","","","","","","147804256","","Bulletin financier et économique de l'Indochine","",,,,
"2691",":SudocUnica","","","1","","","2691","","","","","","147802881","","L'Entente comorienne","",,,,
"2692",":SudocUnica","","","1","","","2692","","","","","","145374157","","Les Cahiers franco-vietnamiens","",,,,
"2693",":SudocUnica","","","2","","","2693","1964-1672","","","","","127793569","","L'Oeuvre socialiste","",,,,
"2694",":SudocUnica","","","1","","","2694","","","","","","146384806","","S.U.E.L. liaison","",,,,
"2695",":SudocUnica","","","1","","","2695","","","","","","14638251X","","Bulletin de liaison et d'information de l'Office du tourisme de Madagascar","",,,,
"2696",":SudocUnica","","","1","","","2696","","","","","","146384164","","Le Réveil","",,,,
"2697",":SudocUnica","","","1","","","2697","","","","","","146384938","","Sur les écrans d'A.O.F. [Afrique occidentale française]","",,,,
"2698",":SudocUnica","","","1","","","2698","","","","","","146381688","","La Voix de Notre-Dame","",,,,
"2699",":SudocUnica","","","1","","","2699","","","","","","146384261","","Rythme et clarté","",,,,
"2700",":SudocUnica","","","1","","","2700","","","","","","146382714","","Tanoran' i Madagasikara. Gazetin' ny U.G.S.M.","",,,,
"2701",":SudocUnica","","","1","","","2701","1968-4428","","","","","136794459","","Buëch et Durance","",,,,
"2702",":SudocUnica","","","1","","","2702","","","","","","036179981","","Banque de Bruxelles. Bulletin de conjoncture","",,,,
"2703",":SudocUnica","","","1","","","2703","","","","","","241797268","","La nouvelle revue indochinoise","",,,,
"2704",":SudocNotUnica","","","2","","","12101","1967-9335","","","","","133106500","","Gazette","",,,,
"2705",":SudocNotUnica","","","2","","","12102","2102-894X","","","","","137227698","","Bulletin de l'Armée de Provence","",,,,
"2706",":SudocNotUnica","","","1","","","12103","2106-2781","","","","","144180243","","Annonces, affiches et avis divers ou Feuille hebdomadaire pour la ville de Marseille","",,,,
"2707",":SudocNotUnica","","","1","","","12104","2106-2765","","","","","144180227","","Annonces, affiches, avis divers d'Aix","",,,,
"2708",":SudocNotUnica","","","3","","","12105","2019-6644","","","","","045111871","","Affiches de Provence","",,,,
"2709",":SudocNotUnica","","","4","","","12106","2019-6873","","","","","045112363","","Journal de Provence","",,,,
"2710",":SudocNotUnica","","","3","","","12107","2131-8042","","","","","137898045","","Manifestes des marchandises d'entrée dans le port de Marseille","",,,,
"2711",":SudocNotUnica","","","1","","","12108","2138-3995","","","","","140579680","","Supplément au Journal de Provence","",,,,
"2712",":SudocNotUnica","","","1","","","12109","2133-2533","","","","","156135566","","L'Observateur marseillais","",,,,
"2713",":SudocNotUnica","","","2","","","12110","2015-8041","","","","","039066789","","Annales patriotiques de Marseille . Des effets de la Révolution en Provence","",,,,
"2714",":SudocNotUnica","","","1","","","12111","2124-6173","","","","","136595774","","Courier de Marseille","",,,,
"2715",":SudocNotUnica","","","3","","","12112","2017-117X","","","","","039064166","","Journal de M. Duclaud, citoyen de la ville d'Arles","",,,,
"2716",":SudocNotUnica","","","1","","","12113","2131-8069","","","","","137898061","","Manuel du laboureur et de l'artisan, et Gazette sentinelle . Par un ami de la Constitution de Marseille","",,,,
"2717",":SudocNotUnica","","","1","","","12114","2124-8885","","","","","136598595","","Courrier du Midi","",,,,
"2718",":SudocNotUnica","","","3","","","12115","2021-524X","","","","","076767744","","Journal des départemens méridionaux et des débats des amis de la Constitution de Marseille","",,,,
"2719",":SudocNotUnica","","","1","","","12116","2130-7237","","","","","137887132","","Journal des ecclésiastiques constitutionnels","",,,,
"2720",":SudocNotUnica","","","4","","","12117","2021-5207","","","","","076752771","","Journal de Marseille","",,,,
"2721",":SudocNotUnica","","","2","","","12118","2021-5223","","","","","076754227","","Supplément au Journal républicain de Marseille","",,,,
"2722",":SudocNotUnica","","","3","","","12119","2021-5215","","","","","076753832","","Journal républicain de Marseille, et des départemens méridionaux","",,,,
"2723",":SudocNotUnica","","","1","","","12120","2106-1947","","","","","143734970","","Procès-verbal de l'Assemblée générale des sociétés populaires des départemens méridionaux réunies à Marseille","",,,,
"2724",":SudocNotUnica","","","1","","","12121","2139-0665","","","","","140585842","","La Tribune de la Société populaire de Marseille","",,,,
"2725",":SudocNotUnica","","","1","","","12122","2125-3862","","","","","136603629","","Le Décadaire marseillais ou les Loisirs d'un vieillard de bon sens","",,,,
"2726",":SudocNotUnica","","","1","","","12123","2124-6181","","","","","136595782","","Courier de Marseille","",,,,
"2727",":SudocNotUnica","","","1","","","12124","2133-2495","","","","","156135531","","L'Observateur du Midi de la République ou le Marseillais en vedette","",,,,
"2728",":SudocNotUnica","","","1","","","12125","2124-6726","","","","","136596355","","Le Courrier d'Italie","",,,,
"2729",":SudocNotUnica","","","1","","","12126","2120-8891","","","","","135955831","","L'Anti-royaliste ou le Républicain du Midi","",,,,
"2730",":SudocNotUnica","","","1","","","12127","2130-8691","","","","","19839540X","","Journal du département des Bouches-du-Rhône","",,,,
"2731",":SudocNotUnica","","","1","","","12128","2130-9493","","","","","137889402","","Journal général du département des Bouches du Rhone","",,,,
"2732",":SudocNotUnica","","","3","","","12129","2130-8705","","","","","099033828","","Journal du département des Bouches du Rhone , rédigé par des membres de l'Académie de Marseille","",,,,
"2733",":SudocNotUnica","","","2","","","12130","2022-5997","","","","","095630066","","Journal administratif, judiciaire et littéraire du département des Bouches du Rhône et de la ville de Marseille , publié avec l'agrément et l'autorisation de Mr. A. C. Thibaudeau, conseiller-d'État, préfet du département","",,,,
"2734",":SudocNotUnica","","","3","","","12131","2017-1153","","","","","03906414X","","Feuille périodique d'affiches, annonces et avis divers de la ville d'Arles","",,,,
"2735",":SudocNotUnica","","","1","","","12132","2129-1632","","","","","137871376","","L'Hermite de St Jean ...","",,,,
"2736",":SudocNotUnica","","","2","","","12133","2127-0074","","","","","136620086","","L'Éclaireur marseillais","",,,,
"2737",":SudocNotUnica","","","2","","","12134","2130-8713","","","","","137888627","","Journal du département des Bouches-du-Rhone, ou l'Écho du Midi , publié d'après l'autorisation de Monsieur le Conseiller d'Etat, préfet de ce département","",,,,
"2738",":SudocNotUnica","","","2","","","12135","2130-520X","","","","","137885083","","Journal de Marseille et des Bouches-du-Rhône , administratif, politique, commercial et littéraire","",,,,
"2739",":SudocNotUnica","","","2","","","12136","2123-2660","","","","","136047416","","Le Caducée","",,,,
"2740",":SudocNotUnica","","","2","","","12137","2129-7525","","","","","137877315","","L'Indicateur du commerce","",,,,
"2741",":SudocNotUnica","","","1","","","12138","2137-192X","","","","","189149515","","Le Revenant","",,,,
"2742",":SudocNotUnica","","","2","","","12139","2130-4580","","","","","13788446X","","Journal de la Méditerranée et du département des Bouches-du-Rhône","",,,,
"2743",":SudocNotUnica","","","4","","","12140","2022-7841","","","","","112982123","","Le Spectateur marseillais","",,,,
"2744",":SudocNotUnica","","","1","","","12141","2108-0925","","","","","146431251","","Journal d'agriculture du Midi","",,,,
"2745",":SudocNotUnica","","","2","","","12142","2132-0764","","","","","137900805","","Le Messager","",,,,
"2746",":SudocNotUnica","","","5","","","12143","2015-6960","","","","","039066762","","L'Ami du bien","",,,,
"2747",":SudocNotUnica","","","3","","","12144","2018-0764","","","","","039096661","","L'Observateur provençal","",,,,
"2748",":SudocNotUnica","","","2","","","12145","2122-2339","","","","","13603697X","","La Boussole","",,,,
"2749",":SudocNotUnica","","","1","","","12146","2128-9395","","","","","137869118","","La Gondole","",,,,
"2750",":SudocNotUnica","","","1","","","12147","2133-5311","","","","","156137917","","Le Paquebot","",,,,
"2751",":SudocNotUnica","","","1","","","12148","2129-6812","","","","","137876602","","L'Indicateur","",,,,
"2752",":SudocNotUnica","","","6","","","12149","2019-6970","","","","","045112479","","Le Sémaphore de Marseille","",,,,
"2753",":SudocNotUnica","","","1","","","12150","2130-5196","","","","","137885075","","Journal de Marseille et Bulletin administratif et commercial","",,,,
"2754",":SudocNotUnica","","","1","","","12151","2607-4435","","","","","226064069","","Le Cosmopolite","",,,,
"2755",":SudocNotUnica","","","2","","","12152","2128-3737","","","","","137235186","","Le Frondeur marseillais","",,,,
"2756",":SudocNotUnica","","","1","","","12153","2133-0174","","","","","156133539","","Le Nouveau Phocéen","",,,,
"2757",":SudocNotUnica","","","1","","","12154","2134-7379","","","","","156148366","","Petites affiches marseillaises","",,,,
"2758",":SudocNotUnica","","","2","","","12155","2127-9810","","","","","137231180","","Feuille de commerce de Marseille , entièrement consacrée aux avis, annonces et affiches judiciaires, arrivages maritimes, mercuriales et prix courants","",,,,
"2759",":SudocNotUnica","","","1","","","12156","2132-0209","","","","","137900236","","Mémorial marseillais","",,,,
"2760",":SudocNotUnica","","","2","","","12157","2133-2525","","","","","138959870","","L'Observateur impartial ou la Revue des journaux","",,,,
"2761",":SudocNotUnica","","","7","","","12158","2128-7511","","","","","12218114X","","Gazette du Midi","",,,,
"2762",":SudocNotUnica","","","1","","","12159","2138-3197","","","","","140578897","","Le Spéculateur","",,,,
"2763",":SudocNotUnica","","","1","","","12160","2124-2321","","","","","136591809","","Le Commissionnaire marseillais","",,,,
"2764",":SudocNotUnica","","","1","","","12161","2608-1970","","","","","226891445","","Politique vulgaire","",,,,
"2765",":SudocNotUnica","","","1","","","12162","2108-0305","","","","","14603726X","","Cancans de Provence","",,,,
"2766",":SudocNotUnica","","","3","","","12163","2018-3860","","","","","039064115","","Le Publicateur","",,,,
"2767",":SudocNotUnica","","","3","","","12164","2107-9889","","","","","146036824","","Le Bulletin","",,,,
"2768",":SudocNotUnica","","","1","","","12165","2121-2678","","","","","136212077","","L'Avant-scène","",,,,
"2769",":SudocNotUnica","","","1","","","12166","2127-312X","","","","","136623166","","L'Entr'acte","",,,,
"2770",":SudocNotUnica","","","5","","","12167","2017-5299","","","","","039023079","","Le Mémorial d'Aix","",,,,
"2771",":SudocNotUnica","","","1","","","12168","2126-676X","","","","","136616755","","L'Écho du Vatican","",,,,
"2772",":SudocNotUnica","","","4","","","12169","2137-340X","","","","","039082504","","Revue de Marseille","",,,,
"2773",":SudocNotUnica","","","3","","","12170","2138-3561","","","","","139278052","","Le Sud","",,,,
"2774",":SudocNotUnica","","","1","","","12171","2140-0849","","","","","140299866","","La Ville de Marseille","",,,,
"2775",":SudocNotUnica","","","1","","","12172","2607-3374","","","","","226063194","","La Glaneuse méridionale","",,,,
"2776",":SudocNotUnica","","","4","","","12173","2019-7071","","","","","045112606","","L'Ère nouvelle","",,,,
"2777",":SudocNotUnica","","","3","","","12174","1149-8897","","","","","038562081","","Album arlésien","",,,,
"2778",":SudocNotUnica","","","4","","","12175","2019-708X","","","","","045112614","","L'Écho de la Provence","",,,,
"2779",":SudocNotUnica","","","3","","","12176","2019-7101","","","","","045112630","","Vert-vert","",,,,
"2780",":SudocNotUnica","","","2","","","12177","1774-2439","","","","","080451128","","Le Citateur d'Aix","",,,,
